Name,RC,SMILES,charge,"E(opt, kcal/mol)","time(opt, sec)","E(rattled, kcal/mol)","E(initial, kcal/mol)"
S5-25.25,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062143.9748399071,3.377331878989935,-1062133.1492157946,-1062139.0828524332
S5-25.25,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337142.1977330917,4.721474406309426,-1337124.8344587693,-1337133.451851196
S5-25.25,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337506.6455606015,4.0685479287058115,-1337495.211195776,-1337500.806050948
S5-25.26,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062133.5281030543,3.8219516901299357,-1062123.0745229186,-1062129.353946655
S5-25.26,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337146.3628551757,8.395332594402134,-1337129.5400108285,-1337132.7264882592
S5-25.26,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337509.8850853897,5.601658201776445,-1337498.5119411657,-1337503.8774317515
S5-25.27,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062137.478089006,1.9800921380519867,-1062126.3793415716,-1062132.4796368943
S5-25.27,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337137.136940459,3.6533748880028725,-1337125.159564613,-1337130.047381219
S5-25.27,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337504.52647498,3.636610266752541,-1337493.184920023,-1337499.182262233
S5-25.28,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062140.3425338021,4.207621406763792,-1062128.9333471013,-1062134.975738946
S5-25.28,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337153.7336478806,3.0425884891301394,-1337131.2110751984,-1337135.6550878447
S5-25.28,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337500.8498957178,3.3920048912987113,-1337491.177151152,-1337496.6607010004
S5-25.29,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062137.0706136895,2.8905332945287228,-1062127.7377012393,-1062132.6951082712
S5-25.29,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337145.641431311,8.50552070979029,-1337127.961485943,-1337132.5989277912
S5-25.29,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337503.9757797213,3.750556405633688,-1337494.5460204587,-1337498.7019854959
S5-25.30,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062142.2111050338,2.950694696046412,-1062130.212863348,-1062136.508310555
S5-25.30,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337138.392950465,4.156151662580669,-1337122.9632301277,-1337128.7066869985
S5-25.30,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337505.9854377743,4.439660277217627,-1337494.375531867,-1337499.9268982548
S5-25.31,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062140.024612475,5.998758539557457,-1062127.0909146043,-1062133.5978013573
S5-25.31,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337138.6496382153,4.210626409389079,-1337125.4146861054,-1337129.3070201024
S5-25.31,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337505.0912091115,5.5687762117013335,-1337494.2825766501,-1337499.1171767763
S5-25.32,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062138.3689983692,3.281352521851659,-1062130.3093929759,-1062134.5113958986
S5-25.32,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337137.220190612,3.8258249908685684,-1337125.882383838,-1337132.39064935
S5-25.32,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337504.730804782,3.2105709658935666,-1337495.5313943317,-1337499.8751082348
S5-25.33,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062134.869839806,3.8886038223281503,-1062123.2977086862,-1062130.5783581764
S5-25.33,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337147.3765021055,4.091597083956003,-1337133.161767156,-1337139.3321658943
S5-25.33,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337501.2556241753,6.156411854550242,-1337489.2128526983,-1337494.7333641453
S5-25.34,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062138.9235437645,2.6058630170300603,-1062128.7660269788,-1062133.799815129
S5-25.34,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337137.2245132094,3.999657252803445,-1337125.9097324433,-1337132.0291212653
S5-25.34,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337504.2762164483,5.673572218045592,-1337491.817318277,-1337498.1506541895
S5-25.35,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062136.2538359861,3.324249681085348,-1062127.6317306126,-1062133.1054050121
S5-25.35,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337146.3191099484,7.936029369942844,-1337126.340617881,-1337132.5275190885
S5-25.35,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337500.5772147737,3.1401872411370277,-1337491.2545097792,-1337497.0332541796
S5-25.36,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062138.3978332863,2.944297758862376,-1062127.8472374445,-1062133.5428955192
S5-25.36,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337143.1080601853,7.285816747695208,-1337126.8624420546,-1337132.3994336913
S5-25.36,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337503.0796956522,3.070605246350169,-1337492.7709851775,-1337497.9133060395
S5-25.37,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062142.4503240474,6.568450543098152,-1062128.4888431309,-1062134.473740881
S5-25.37,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337136.144475512,6.37279920373112,-1337120.874596059,-1337126.434653888
S5-25.37,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337504.2551899238,5.4663441721349955,-1337493.0822353512,-1337498.4141476278
S5-25.38,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062140.3397358353,3.958141856826842,-1062128.2660907633,-1062135.4261303667
S5-25.38,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337137.6051921132,5.537199538201094,-1337121.9577067401,-1337127.7655335246
S5-25.38,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337506.314743635,3.997052467428148,-1337496.2210107152,-1337501.210587043
S5-25.39,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062140.0574068178,7.0673544742167,-1062128.4367166779,-1062134.5822748598
S5-25.39,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337147.9679122504,6.364278929308057,-1337132.9722197598,-1337137.8311159983
S5-25.39,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337503.018353927,2.5083125913515687,-1337492.074042896,-1337498.6450701102
S5-25.40,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062143.2091697732,4.563871242105961,-1062132.2066684396,-1062137.6933906376
S5-25.40,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337140.4766922537,3.7536921380087733,-1337124.9233841328,-1337129.9001854353
S5-25.40,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337506.9348589203,2.8300881665199995,-1337497.6278612318,-1337501.7981744658
S5-25.41,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062136.7794172827,3.226854723878205,-1062126.3113045255,-1062132.1957466546
S5-25.41,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337141.9229660325,4.395438906736672,-1337126.50502183,-1337132.3299039488
S5-25.41,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337503.8229084227,2.8733079843223095,-1337493.4828964232,-1337499.402503299
S5-25.42,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062140.6288434435,6.434577999636531,-1062127.5067655344,-1062134.6003352106
S5-25.42,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337151.175958959,4.0950696635991335,-1337139.7155697746,-1337145.38852072
S5-25.42,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337500.5676837636,3.163707393221557,-1337491.3466685468,-1337497.0184733674
S5-25.43,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062141.0609861494,2.8288636673241854,-1062129.9286921679,-1062135.5189312294
S5-25.43,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337140.161970952,6.954162128269672,-1337124.8764661397,-1337130.4442355356
S5-25.43,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337508.3010773566,4.242175060324371,-1337496.5589885423,-1337501.9053153375
S5-25.44,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062138.922901613,2.992950828745961,-1062128.5305075261,-1062133.9851976444
S5-25.44,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337137.5864687325,7.482066489756107,-1337119.845238813,-1337125.2556729768
S5-25.44,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337502.5564311813,2.669874276034534,-1337491.6227908973,-1337497.4729493854
S5-25.45,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062139.048858982,3.485783966258168,-1062128.6702058653,-1062134.5941674432
S5-25.45,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337150.5123648783,5.716740031726658,-1337124.5510476315,-1337130.7631326835
S5-25.45,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337507.4630099125,3.349461007863283,-1337497.3961876573,-1337502.4452875075
S5-25.46,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062141.066214768,2.7865398842841387,-1062128.897331703,-1062135.5604179502
S5-25.46,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337134.6526027194,4.935824896208942,-1337119.4194716339,-1337125.908929348
S5-25.46,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337504.1738990727,3.885877980850637,-1337492.8682233256,-1337497.8482273868
S5-25.47,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062137.0366820565,3.1580310156568885,-1062127.4995008195,-1062132.3965193334
S5-25.47,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337156.8459281805,3.7357381088659167,-1337142.1671657125,-1337147.8254241084
S5-25.47,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337505.1703891996,3.154853543266654,-1337493.5546323778,-1337500.2343744994
S5-25.48,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062141.0566487873,2.7168741719797254,-1062128.8587188912,-1062135.595386795
S5-25.48,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337139.1037960465,3.2098613111302257,-1337127.5629914957,-1337132.7545287171
S5-25.48,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337506.104210239,4.530589651316404,-1337496.268141897,-1337501.0744544528
S5-25.49,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062138.8914089163,3.594579089432955,-1062130.323778454,-1062135.425877924
S5-25.49,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337137.2704428877,4.628453692421317,-1337127.0691994561,-1337132.4111645438
S5-25.49,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337504.7711743736,3.1399643747135997,-1337492.7859782039,-1337498.177101399
S5-25.50,reactant,C=CC(=O)N1CCC[C@H]1Cn1cnc(-c2ccccc2)c1-c1cc2c(N)ncnc2s1,0,-1062134.9853105498,2.924677798524499,-1062124.8507809455,-1062131.3775011126
S5-25.50,intermediate,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,-1,-1337137.1095745133,7.080003374256194,-1337119.7592288118,-1337126.0853875424
S5-25.50,product,[H]c1nc(N([H])[H])c2c([H])c(-c3c(-c4c([H])c([H])c([H])c([H])c4[H])nc([H])n3C([H])([H])[C@@]3([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])sc2n1,0,-1337501.843392732,3.0293934112414718,-1337490.671201587,-1337496.9774738606
S5-29.1,reactant,C=CC(=O)N1CCN(C(=O)CNc2cc(I)c(Cl)cc2O)CC1,0,-1085890.6146065434,3.783806203864515,-1085882.962391708,-1085886.4125703569
S5-29.1,intermediate,[H]Oc1c([H])c(Cl)c(I)c([H])c1N([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C1([H])[H],-1,-1360900.8823059914,2.6597633259370923,-1360891.290912892,-1360894.7072205744
S5-29.1,product,[H]Oc1c([H])c(Cl)c(I)c([H])c1N([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C1([H])[H],0,-1361261.8204436898,1.993446039967239,-1361254.9592607834,-1361257.909534351
S5-29.2,reactant,C=CC(=O)N1CCN(C(=O)CNc2cc(I)c(Cl)cc2O)CC1,0,-1085895.447612564,3.677115274593234,-1085885.6412839156,-1085889.7680873447
S5-29.2,intermediate,[H]Oc1c([H])c(Cl)c(I)c([H])c1N([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C1([H])[H],-1,-1360900.9411743113,3.649901231750846,-1360888.207485636,-1360891.332671019
S5-29.2,product,[H]Oc1c([H])c(Cl)c(I)c([H])c1N([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C1([H])[H],0,-1361264.1527597166,4.227666473947465,-1361255.5422744849,-1361258.2256489808
S5-29.3,reactant,C=CC(=O)N1CCN(C(=O)CNc2cc(I)c(Cl)cc2O)CC1,0,-1085899.122832341,4.316528148017824,-1085888.643037752,-1085892.1547781643
S5-29.3,intermediate,[H]Oc1c([H])c(Cl)c(I)c([H])c1N([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C1([H])[H],-1,-1360896.1841902928,8.019925373606384,-1360884.7009655072,-1360888.0276850583
S5-29.3,product,[H]Oc1c([H])c(Cl)c(I)c([H])c1N([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])SC([H])([H])[H])C([H])([H])C1([H])[H],0,-1361263.4446816826,3.674394253641367,-1361253.995983427,-1361257.7068711102
S5-29.4,reactant,C=CC(=O)N1CCN(C(=O)CNc2cc(I)c(Cl)cc2O)CC1,0,-1085899.296510637,4.2099682204425335,-1085889.9440671045,-1085892.2508511308
S5-29.4,intermediate,[H]Oc1c([H])c(Cl)c(I)c([H])c1N([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])N(C(=O)[C-]([H])C([H])([H])SC([H])([H])[H])C([H])([H])C1([H])[H],-1,-1360894.9218564406,4.886244690977037,-1360882.4892212348,-1360885.9895106433
